,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
723,Kepler-230,b,Kepler-230 b,Transit,0,2,32.625555,0.000126,-0.000126,0.0,0.191,,,0,,,,,,,,,,,,,,0.38,0.194,-0.194,0,,,,,1,1,0,1,19h02m52.45s,285.718538,+48d30m21.1s,48.505859,756.73,14.1,-14.1,0,756.73,14.1,-14.1,0.0,15.082,,0,Kepler-band,15.073,,0.0,5588.0,200.0,-200.0,0,,,,,0.82,0.41,-0.41,0.0,5/14/2014,Kepler
724,Kepler-230,c,Kepler-230 c,Transit,0,2,91.773242,0.001618,-0.001618,0.0,0.38,,,0,,,,,,,,,,,,,,0.182,0.093,-0.093,0,,,,,1,1,0,1,19h02m52.45s,285.718538,+48d30m21.1s,48.505859,756.73,14.1,-14.1,0,756.73,14.1,-14.1,0.0,15.082,,0,Kepler-band,15.073,,0.0,5588.0,200.0,-200.0,0,,,,,0.82,0.41,-0.41,0.0,5/14/2014,Kepler
725,Kepler-363,b,Kepler-363 b,Transit,0,3,3.614568,5.3e-05,-5.3e-05,0.0,0.048,,,0,,,,,,,,,,,,,,0.103,0.017,-0.017,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0.0,13.353,,0,Kepler-band,13.316,,0.0,5593.0,100.0,-100.0,0,,,,,1.49,0.23,-0.23,0.0,5/14/2014,Kepler
726,Kepler-363,c,Kepler-363 c,Transit,0,3,7.542427,5.8e-05,-5.8e-05,0.0,0.079,,,0,,,,,,,,,,,,,,0.151,0.024,-0.024,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0.0,13.353,,0,Kepler-band,13.316,,0.0,5593.0,100.0,-100.0,0,,,,,1.49,0.23,-0.23,0.0,5/14/2014,Kepler
727,Kepler-363,d,Kepler-363 d,Transit,0,3,11.932125,9.3e-05,-9.3e-05,0.0,0.107,,,0,,,,,,,,,,,,,,0.183,0.036,-0.036,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0.0,13.353,,0,Kepler-band,13.316,,0.0,5593.0,100.0,-100.0,0,,,,,1.49,0.23,-0.23,0.0,5/14/2014,Kepler
728,Kepler-139,b,Kepler-139 b,Transit,0,2,15.771044,3.7e-05,-3.7e-05,0.0,0.127,,,0,,,,,,,,,,,,,,0.262,0.051,-0.051,0,,,,,0,1,0,1,18h49m34.07s,282.391957,+43d53m21.7s,43.889351,395.45,4.26,-4.26,0,395.45,4.26,-4.26,0.0,12.701,,0,Kepler-band,12.677,,0.0,5594.0,100.0,-100.0,0,,,,,1.3,0.25,-0.25,0.0,5/14/2014,Kepler
729,Kepler-139,c,Kepler-139 c,Transit,0,2,157.072878,0.00172,-0.00172,0.0,0.586,,,0,,,,,,,,,,,,,,0.302,0.062,-0.062,0,,,,,1,1,0,1,18h49m34.07s,282.391957,+43d53m21.7s,43.889351,395.45,4.26,-4.26,0,395.45,4.26,-4.26,0.0,12.701,,0,Kepler-band,12.677,,0.0,5594.0,100.0,-100.0,0,,,,,1.3,0.25,-0.25,0.0,5/14/2014,Kepler
730,Kepler-119,b,Kepler-119 b,Transit,0,2,2.422082,1e-06,-1e-06,0.0,0.035,,,0,,,,,,,,,,,,,,0.321,0.122,-0.122,0,,,,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,716.23,12.65,-12.65,0,716.23,12.65,-12.65,0.0,14.236,,0,Kepler-band,14.2,,0.0,5595.0,200.0,-200.0,0,,,,,0.84,0.32,-0.32,0.0,5/14/2014,Kepler
731,Kepler-119,c,Kepler-119 c,Transit,0,2,4.125103,2.8e-05,-2.8e-05,0.0,0.049,,,0,,,,,,,,,,,,,,0.082,0.031,-0.031,0,,,,,0,1,0,1,19h43m47.14s,295.946421,+42d39m32.1s,42.658924,716.23,12.65,-12.65,0,716.23,12.65,-12.65,0.0,14.236,,0,Kepler-band,14.2,,0.0,5595.0,200.0,-200.0,0,,,,,0.84,0.32,-0.32,0.0,5/14/2014,Kepler
732,Kepler-1654,b,Kepler-1654 b,Transit,0,1,1047.8356,0.0018,-0.0019,0.0,2.026,0.037,-0.035,0,0.26,0.21,-0.11,0.0,89.982,0.012,-0.017,0.0,0.5,,,1.0,Mass,0.819,0.019,-0.017,0,1.2,,,1.0,0,1,0,0,18h48m44.59s,282.185812,+44d26m04.1s,44.434486,577.6,3.95,-3.95,0,577.6,3.95,-3.95,0.0,13.424,,0,Kepler-band,13.406,,0.0,5597.0,95.0,-93.0,0,1.01,0.06,-0.05,0.0,1.18,0.03,-0.02,0.0,3/8/2018,Kepler
733,HATS-9,b,HATS-9 b,Transit,0,1,1.915291,1.9e-05,-1.8e-05,0.0,0.0312,0.0004,-0.0005,0,,,,0.0,,,,0.0,,,,0.0,,1.236,0.031,-0.031,0,,,,0.0,0,0,1,0,19h23m14.42s,290.810104,-20d09m58.7s,-20.166317,654.36,12.41,-12.41,0,650.35,12.75,-12.75,0.0,13.276,0.01,0,V (Johnson),13.098,,0.0,5599.0,85.0,-85.0,0,1.1,0.05,-0.05,0.0,1.56,0.04,-0.04,0.0,10/26/2018,HATSouth
734,K2-108,b,K2-108 b,Transit,0,1,4.733999,0.000221,-0.000227,0.0,0.0581,0.0009,-0.0009,0,,,,0.0,,,,0.0,,,,0.0,,0.476,0.019,-0.019,0,,,,0.0,0,0,1,0,08h13m31.65s,123.381874,+16d25m10.6s,16.419609,484.99,9.78,-9.78,0,483.8,10.08,-10.08,0.0,12.33,0.01,0,V (Johnson),12.17,,0.0,5599.0,87.0,-87.0,0,1.17,0.06,-0.06,0.0,1.76,0.04,-0.04,0.0,10/26/2018,K2
735,HATS-18,b,HATS-18 b,Transit,0,1,0.83784,4.7e-07,-4.7e-07,0.0,0.0174,0.00098,-0.00098,0,,,,0.0,85.29,0.013,-0.013,0.0,1.9795,0.076,-0.076,0.0,Mass,1.329,0.075,-0.075,0,1.1169,0.216,-0.216,0.0,0,0,0,0,11h35m49.78s,173.957397,-29d09m21.6s,-29.156012,645.0,36.0,-25.0,0,635.49,16.19,-16.19,0.0,14.067,0.04,0,V (Johnson),13.879,,0.0,5600.0,120.0,-120.0,0,1.04,0.05,-0.05,0.0,1.02,0.06,-0.03,0.0,7/11/2019,Multiple Observatories
736,Kepler-382,b,Kepler-382 b,Transit,0,2,5.262155,4.7e-05,-4.7e-05,0.0,0.055,,,0,,,,,,,,,,,,,,0.118,0.056,-0.056,0,,,,,0,1,0,1,19h56m32.68s,299.136166,+45d52m11.8s,45.869934,960.89,20.9,-20.9,0,960.89,20.9,-20.9,0.0,14.623,,0,Kepler-band,14.666,,0.0,5600.0,200.0,-200.0,0,,,,,0.94,0.45,-0.45,0.0,5/14/2014,Kepler
737,Kepler-382,c,Kepler-382 c,Transit,0,2,12.162701,0.000109,-0.000109,0.0,0.097,,,0,,,,,,,,,,,,,,0.142,0.069,-0.069,0,,,,,0,1,0,1,19h56m32.68s,299.136166,+45d52m11.8s,45.869934,960.89,20.9,-20.9,0,960.89,20.9,-20.9,0.0,14.623,,0,Kepler-band,14.666,,0.0,5600.0,200.0,-200.0,0,,,,,0.94,0.45,-0.45,0.0,5/14/2014,Kepler
738,Kepler-87,b,Kepler-87 b,Transit,0,2,114.73635,0.00015,-0.00015,0.0,0.481,0.026,-0.028,0,0.036,0.009,-0.009,0.0,89.274,0.034,-0.03,0.0,1.02,0.028,-0.028,0.0,Mass,1.204,0.049,-0.049,0,0.729,0.026,-0.026,0.0,1,1,0,1,19h51m40.05s,297.916877,+46d57m54.5s,46.96513,1277.88,28.8,-28.8,0,1277.88,28.8,-28.8,0.0,14.6,,0,Kepler-band,14.587,,0.0,5600.0,50.0,-50.0,0,1.1,0.05,-0.05,0.0,1.82,0.04,-0.04,0.0,5/14/2014,Kepler
739,Kepler-87,c,Kepler-87 c,Transit,0,2,191.2318,0.0015,-0.0015,0.0,0.676,0.037,-0.04,0,0.039,0.012,-0.012,0.0,89.588,0.031,-0.027,0.0,0.02,0.003,-0.003,0.0,Mass,0.548,0.026,-0.026,0,0.152,0.019,-0.019,0.0,0,1,0,1,19h51m40.05s,297.916877,+46d57m54.5s,46.96513,1277.88,28.8,-28.8,0,1277.88,28.8,-28.8,0.0,14.6,,0,Kepler-band,14.587,,0.0,5600.0,50.0,-50.0,0,1.1,0.05,-0.05,0.0,1.82,0.04,-0.04,0.0,5/14/2014,Kepler
740,NGTS-3 A,b,NGTS-3 A b,Transit,0,1,1.6753728,3e-06,-3e-06,0.0,0.023,0.007,-0.005,0,,,,0.0,89.56,0.31,-0.48,0.0,2.38,0.26,-0.26,0.0,Mass,1.48,0.37,-0.37,0,0.31,0.41,-0.15,0.0,0,0,0,0,06h17m46.75s,94.444794,-35d42m23.0s,-35.706394,1010.0,150.0,-130.0,0,760.26,11.13,-11.13,0.0,14.642,0.047,0,V (Johnson),14.488,,0.0,5600.0,150.0,-150.0,0,1.02,0.09,-0.09,0.0,0.93,0.23,-0.23,0.0,5/31/2018,Paranal Observatory
741,WASP-46,b,WASP-46 b,Transit,0,1,1.43036763,9.3e-07,-9.3e-07,0.0,0.02335,0.00072,-0.00072,0,,,,,82.8,0.17,-0.17,0.0,1.91,0.13,-0.13,0.0,Mass,1.174,0.037,-0.037,0,1.467,0.069,-0.069,0.0,0,0,0,0,21h14m56.88s,318.736981,-55d52m18.4s,-55.87178,379.36,4.47,-4.47,0,379.36,4.47,-4.47,0.0,12.9,,0,V (Johnson),12.852,,0.0,5600.0,,,0,0.83,0.08,-0.08,0.0,0.86,0.03,-0.03,0.0,12/3/2015,SuperWASP
742,WASP-57,b,WASP-57 b,Transit,0,1,2.83891856,8.1e-07,-8.1e-07,0.0,0.03769,0.00097,-0.00097,0,,,,,86.05,0.28,-0.28,0.0,0.644,0.062,-0.062,0.0,Mass,1.05,0.053,-0.053,0,0.693,0.096,-0.096,0.0,0,0,0,0,14h55m16.82s,223.820104,-02d03m27.6s,-2.057665,402.8,5.82,-5.82,0,402.8,5.82,-5.82,0.0,13.04,0.25,0,V (Johnson),12.729,,0.0,5600.0,100.0,-100.0,0,0.89,0.07,-0.07,0.0,0.93,0.03,-0.03,0.0,10/15/2015,SuperWASP
743,WASP-65,b,WASP-65 b,Transit,0,1,2.3114243,1.5e-06,-1.5e-06,0.0,0.0334,0.0016,-0.0017,0,0.0,,,0.0,88.8,0.8,-0.7,0.0,1.55,0.16,-0.16,0.0,Mass,1.112,0.059,-0.059,0,1.5,0.09,-0.11,0.0,0,0,0,0,08h53m17.83s,133.324304,+08d31m22.9s,8.523038,310.0,50.0,-50.0,0,275.86,2.73,-2.73,0.0,11.9,0.04,0,V (Johnson),11.751,,0.0,5600.0,100.0,-100.0,0,0.93,0.14,-0.14,0.0,1.01,0.05,-0.05,0.0,5/14/2014,SuperWASP
744,Kepler-282,b,Kepler-282 b,Transit,0,4,9.220524,0.000341,-0.000341,0.0,0.082,,,0,,,,,,,,,,,,,,0.09,0.022,-0.022,0,,,,,0,1,0,1,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,46.4,-46.4,0,1390.97,46.4,-46.4,0.0,15.204,,0,Kepler-band,15.178,,0.0,5602.0,155.0,-155.0,0,,,,,0.9,0.21,-0.21,0.0,5/14/2014,Kepler
745,Kepler-282,c,Kepler-282 c,Transit,0,4,13.638723,0.000491,-0.000491,0.0,0.106,,,0,,,,,,,,,,,,,,0.107,0.026,-0.026,0,,,,,0,1,0,1,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,46.4,-46.4,0,1390.97,46.4,-46.4,0.0,15.204,,0,Kepler-band,15.178,,0.0,5602.0,155.0,-155.0,0,,,,,0.9,0.21,-0.21,0.0,5/14/2014,Kepler
746,Kepler-295,b,Kepler-295 b,Transit,0,3,12.645164,0.000181,-0.000181,0.0,0.099,,,0,,,,,,,,,,,,,,0.109,0.057,-0.057,0,,,,,0,1,0,1,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,77.39,-77.39,0,1787.33,77.39,-77.39,0.0,14.447,,0,Kepler-band,14.433,,0.0,5603.0,200.0,-200.0,0,,,,,0.9,0.47,-0.47,0.0,5/14/2014,Kepler
747,Kepler-295,c,Kepler-295 c,Transit,0,3,21.526258,0.000336,-0.000336,0.0,0.142,,,0,,,,,,,,,,,,,,0.104,0.055,-0.055,0,,,,,0,1,0,1,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,77.39,-77.39,0,1787.33,77.39,-77.39,0.0,14.447,,0,Kepler-band,14.433,,0.0,5603.0,200.0,-200.0,0,,,,,0.9,0.47,-0.47,0.0,5/14/2014,Kepler
748,Kepler-295,d,Kepler-295 d,Transit,0,3,33.884054,0.000685,-0.000685,0.0,0.192,,,0,,,,,,,,,,,,,,0.121,0.064,-0.064,0,,,,,0,1,0,1,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,77.39,-77.39,0,1787.33,77.39,-77.39,0.0,14.447,,0,Kepler-band,14.433,,0.0,5603.0,200.0,-200.0,0,,,,,0.9,0.47,-0.47,0.0,5/14/2014,Kepler
749,Kepler-35,b,Kepler-35 b,Transit,0,1,131.458,0.077,-0.105,0.0,0.60347,0.00101,-0.00103,0,0.042,0.007,-0.004,0.0,90.76,0.12,-0.09,0.0,0.127,0.02,-0.02,0.0,Mass,0.728,0.014,-0.014,0,0.41,0.07,-0.069,0.0,1,1,0,0,19h37m59.27s,294.496978,+46d41m23.1s,46.689762,1645.0,43.0,-43.0,0,1917.46,123.5,-123.5,0.0,15.726,,0,Kepler-band,15.735,,0.0,5606.0,150.0,-150.0,0,0.89,0.01,-0.01,0.0,1.03,0.0,0.0,0.0,5/14/2014,Kepler
750,K2-181,b,K2-181 b,Transit,0,1,6.894256,0.000704,-0.000722,0.0,0.0706,0.001,-0.001,0,,,,0.0,,,,0.0,,,,0.0,,0.253,0.018,-0.018,0,,,,0.0,0,0,1,0,08h30m12.97s,127.554031,+10d54m37.1s,10.910294,364.82,5.36,-5.36,0,364.64,5.34,-5.34,0.0,12.749,0.03,0,V (Johnson),12.562,,0.0,5608.0,91.0,-91.0,0,0.99,0.04,-0.04,0.0,1.07,0.02,-0.02,0.0,10/26/2018,K2
751,K2-246,b,K2-246 b,Transit,0,1,5.76918,0.00081,-0.00082,0.0,0.0602,0.0004,-0.0004,0,,,,0.0,,,,0.0,,,,0.0,,0.311,0.022,-0.019,0,,,,0.0,0,0,1,0,12h06m31.13s,181.629715,-01d09m38.0s,-1.16056,723.1,24.9,-24.7,0,717.78,27.34,-27.34,0.0,14.55,0.03,0,V (Johnson),14.351,,0.0,5610.0,32.0,-29.0,0,0.87,0.02,-0.02,0.0,0.94,0.03,-0.03,0.0,7/12/2018,K2
752,Kepler-284,b,Kepler-284 b,Transit,0,2,12.699149,7.1e-05,-7.1e-05,0.0,0.104,,,0,,,,,,,,,,,,,,0.2,0.087,-0.087,0,,,,,0,1,0,1,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,1062.79,34.04,-34.04,0,1062.79,34.04,-34.04,0.0,15.824,,0,Kepler-band,15.813,,0.0,5615.0,200.0,-200.0,0,,,,,0.81,0.36,-0.36,0.0,5/14/2014,Kepler
753,Kepler-284,c,Kepler-284 c,Transit,0,2,37.514456,0.00035,-0.00035,0.0,0.213,,,0,,,,,,,,,,,,,,0.233,0.105,-0.105,0,,,,,0,1,0,1,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,1062.79,34.04,-34.04,0,1062.79,34.04,-34.04,0.0,15.824,,0,Kepler-band,15.813,,0.0,5615.0,200.0,-200.0,0,,,,,0.81,0.36,-0.36,0.0,5/14/2014,Kepler
754,EPIC 220674823,b,EPIC 220674823 b,Transit,0,2,0.571331,2e-05,-2.1e-05,0.0,0.0134,0.0002,-0.0002,0,,,,0.0,,,,0.0,,,,0.0,,0.162,0.009,-0.009,0,,,,0.0,0,0,1,1,00h52m19.15s,13.07978,+10d47m40.9s,10.794699,246.1,2.97,-2.97,0,246.29,3.03,-3.03,0.0,12.102,0.212,0,V (Johnson),11.954,,0.0,5617.0,86.0,-86.0,0,0.97,0.04,-0.04,0.0,0.98,0.02,-0.02,0.0,10/26/2018,K2
755,EPIC 220674823,c,EPIC 220674823 c,Transit,0,2,13.339079,0.00194,-0.001859,0.0,0.1091,0.0014,-0.0015,0,,,,0.0,,,,0.0,,,,0.0,,0.244,0.016,-0.016,0,,,,0.0,0,0,1,1,00h52m19.15s,13.07978,+10d47m40.9s,10.794699,246.1,2.97,-2.97,0,246.29,3.03,-3.03,0.0,12.102,0.212,0,V (Johnson),11.954,,0.0,5617.0,86.0,-86.0,0,0.97,0.04,-0.04,0.0,0.98,0.02,-0.02,0.0,10/26/2018,K2
756,Kepler-299,b,Kepler-299 b,Transit,0,4,2.927128,3.3e-05,-3.3e-05,0.0,0.04,,,0,,,,,,,,,,,,,,0.118,0.024,-0.024,0,,,,,0,1,0,1,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,27.55,-27.55,0,1084.89,27.55,-27.55,0.0,15.017,,0,Kepler-band,15.01,,0.0,5617.0,112.0,-112.0,0,,,,,1.03,0.21,-0.21,0.0,5/14/2014,Kepler
757,Kepler-299,c,Kepler-299 c,Transit,0,4,6.885875,4e-05,-4e-05,0.0,0.07,,,0,,,,,,,,,,,,,,0.236,0.056,-0.056,0,,,,,0,1,0,1,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,27.55,-27.55,0,1084.89,27.55,-27.55,0.0,15.017,,0,Kepler-band,15.01,,0.0,5617.0,112.0,-112.0,0,,,,,1.03,0.21,-0.21,0.0,5/14/2014,Kepler
758,Kepler-299,d,Kepler-299 d,Transit,0,4,15.054786,0.000189,-0.000189,0.0,0.118,,,0,,,,,,,,,,,,,,0.166,0.034,-0.034,0,,,,,0,1,0,1,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,27.55,-27.55,0,1084.89,27.55,-27.55,0.0,15.017,,0,Kepler-band,15.01,,0.0,5617.0,112.0,-112.0,0,,,,,1.03,0.21,-0.21,0.0,5/14/2014,Kepler
759,Kepler-299,e,Kepler-299 e,Transit,0,4,38.285489,0.001428,-0.001428,0.0,0.22,,,0,,,,,,,,,,,,,,0.167,0.035,-0.035,0,,,,,1,1,0,1,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,27.55,-27.55,0,1084.89,27.55,-27.55,0.0,15.017,,0,Kepler-band,15.01,,0.0,5617.0,112.0,-112.0,0,,,,,1.03,0.21,-0.21,0.0,5/14/2014,Kepler
760,Kepler-297,b,Kepler-297 b,Transit,0,2,38.871826,0.000153,-0.000153,0.0,0.217,,,0,,,,,,,,,,,,,,0.256,0.046,-0.046,0,,,,,1,1,0,1,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,706.21,8.26,-8.26,0,706.21,8.26,-8.26,0.0,14.232,,0,Kepler-band,14.192,,0.0,5619.0,100.0,-100.0,0,,,,,0.92,0.17,-0.17,0.0,5/14/2014,Kepler
761,Kepler-297,c,Kepler-297 c,Transit,0,2,74.920137,0.00012,-0.00012,0.0,0.336,,,0,,,,,,,,,,,,,,0.583,0.105,-0.105,0,,,,,1,1,0,1,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,706.21,8.26,-8.26,0,706.21,8.26,-8.26,0.0,14.232,,0,Kepler-band,14.192,,0.0,5619.0,100.0,-100.0,0,,,,,0.92,0.17,-0.17,0.0,5/14/2014,Kepler
762,HAT-P-36,b,HAT-P-36 b,Transit,0,1,1.32734683,4.8e-07,-4.8e-07,0.0,0.0241,0.00047,-0.00047,0,,,,0.0,87.13,0.004,-0.13,0.0,1.8482,0.087,-0.087,0.0,Mass,1.277,0.02,-0.02,0,1.175,0.078,-0.078,0.0,0,0,0,0,12h33m03.90s,188.266255,+44d54m55.3s,44.915352,296.93,2.27,-2.27,0,296.93,2.27,-2.27,0.0,12.262,0.068,0,V (Johnson),12.093,,0.0,5620.0,40.0,-40.0,0,1.03,0.03,-0.03,0.0,1.04,0.01,-0.01,0.0,7/11/2019,HATNet
763,K2-224,b,K2-224 b,Transit,0,2,4.47904,0.00116,-0.00132,0.0,0.0516,0.0004,-0.0004,0,,,,0.0,,,,0.0,,,,0.0,,0.139,0.014,-0.012,0,,,,0.0,0,0,1,0,12h38m48.98s,189.704086,-10d03m38.4s,-10.060654,277.7,2.9,-2.9,0,277.42,2.93,-2.93,0.0,12.682,0.04,0,V (Johnson),12.522,,0.0,5620.0,42.0,-45.0,0,0.91,0.02,-0.02,0.0,0.84,0.01,-0.01,0.0,7/12/2018,K2
764,K2-224,c,K2-224 c,Transit,0,2,10.09489,0.00119,-0.00114,0.0,0.0886,0.0007,-0.0007,0,,,,0.0,,,,0.0,,,,0.0,,0.215,0.014,-0.011,0,,,,0.0,0,0,1,0,12h38m48.98s,189.704086,-10d03m38.4s,-10.060654,277.7,2.9,-2.9,0,277.42,2.93,-2.93,0.0,12.682,0.04,0,V (Johnson),12.522,,0.0,5620.0,42.0,-45.0,0,0.91,0.02,-0.02,0.0,0.84,0.01,-0.01,0.0,7/12/2018,K2
765,Kepler-730,b,Kepler-730 b,Transit,0,2,6.49168281,,,0.0,0.0694,0.0016,-0.0012,0,,,,0.0,86.96,0.37,-0.31,0.0,,,,0.0,,1.1,0.047,-0.05,0,,,,0.0,0,1,0,1,19h02m13.15s,285.554804,+45d34m43.9s,45.578857,2020.2,77.54,-81.62,0,2052.36,127.03,-127.03,0.0,15.649,,0,Kepler-band,15.611,,0.0,5620.0,55.0,-59.0,0,1.05,0.07,-0.05,0.0,1.41,0.05,-0.05,0.0,1/17/2019,Kepler
766,Kepler-730,c,Kepler-730 c,Transit,0,2,2.85188338,,,0.0,0.03997,0.00089,-0.00069,0,,,,0.0,83.81,1.1,-0.83,0.0,,,,0.0,,0.14,0.012,-0.012,0,,,,0.0,0,1,0,0,19h02m13.15s,285.554804,+45d34m43.9s,45.578857,2020.2,77.54,-81.62,0,2052.36,127.03,-127.03,0.0,15.649,,0,Kepler-band,15.611,,0.0,5620.0,55.0,-59.0,0,1.05,0.07,-0.05,0.0,1.41,0.05,-0.05,0.0,1/17/2019,Kepler
767,WASP-127,b,WASP-127 b,Transit,0,1,4.178062,2e-06,-2e-06,0.0,0.052,0.0005,-0.0005,0,,,,,88.7,0.8,-0.6,0.0,0.18,0.02,-0.02,0.0,Mass,1.37,0.04,-0.04,0,0.09,0.013,-0.013,0.0,0,0,0,1,10h42m14.08s,160.55867,-03d50m06.2s,-3.835064,102.0,12.0,-12.0,0,160.23,1.2,-1.2,0.0,10.15,,0,V (Johnson),10.054,,0.0,5620.0,85.0,-85.0,0,1.08,0.03,-0.03,0.0,1.39,0.03,-0.03,0.0,12/1/2016,SuperWASP
768,K2-70,b,K2-70 b,Transit,0,1,13.97896,0.00095,-0.00095,0.0,0.1112,0.004,-0.004,0,,,,,,,,,,,,,,0.258,0.042,-0.042,0,,,,,0,0,1,0,22h33m54.19s,338.4758,-10d05m05.8s,-10.084946,234.47,3.48,-3.48,0,234.47,3.48,-3.48,0.0,12.989,0.03,0,V (Johnson),12.778,,0.0,5622.0,268.0,-268.0,0,0.94,0.1,-0.1,0.0,0.93,0.14,-0.14,0.0,7/18/2016,K2
769,Kepler-38,b,Kepler-38 b,Transit,0,1,105.599,0.038,-0.053,0.0,0.4632,0.0082,-0.0092,0,0.032,,,1.0,89.442,0.03,-0.026,0.0,0.384,,,1.0,Mass,0.384,0.01,-0.01,0,,,,,0,1,0,0,19h07m19.28s,286.830353,+42d16m45.1s,42.279205,1215.78,21.46,-21.46,0,1215.78,21.46,-21.46,0.0,13.941,,0,Kepler-band,13.907,,0.0,5623.0,50.0,-50.0,0,0.94,0.06,-0.06,0.0,1.75,0.03,-0.03,0.0,5/14/2014,Kepler
770,CoRoT-2,b,CoRoT-2 b,Transit,0,1,1.7429935,1e-06,-1e-06,0.0,0.02798,0.00076,-0.0008,0,0.0143,0.0077,-0.0076,0.0,88.08,0.18,-0.16,0.0,3.47,0.22,-0.22,0.0,Mass,1.466,0.042,-0.044,0,1.47,0.08,-0.074,0.0,1,0,0,2,19h27m06.49s,291.777056,+01d23m01.4s,1.383714,200.0,,,0,214.56,2.47,-2.47,0.0,12.57,,0,V (Johnson),12.249,,0.0,5625.0,120.0,-120.0,0,0.96,0.08,-0.08,0.0,0.91,0.03,-0.03,0.0,5/14/2014,CoRoT
771,CoRoT-9,b,CoRoT-9 b,Transit,0,1,95.272656,6.8e-05,-6.8e-05,0.0,0.4021,0.0054,-0.0054,0,0.133,0.042,-0.037,0.0,89.9,0.066,-0.084,0.0,0.84,0.05,-0.05,0.0,Mass,1.066,0.075,-0.063,0,0.86,0.18,-0.16,0.0,0,0,0,1,18h43m08.81s,280.786712,+06d12m15.0s,6.204172,417.89,4.75,-4.75,0,417.89,4.75,-4.75,0.0,13.69,,0,V (Johnson),13.501,,0.0,5625.0,80.0,-80.0,0,0.96,0.04,-0.04,0.0,0.96,0.06,-0.06,0.0,12/14/2017,CoRoT
772,WASP-130,b,WASP-130 b,Transit,0,1,11.55098,1e-05,-1e-05,0.0,0.1012,0.0014,-0.0014,0,0.0,,,0.0,88.66,0.12,-0.12,0.0,1.23,0.04,-0.04,0.0,Mass,0.89,0.03,-0.03,0,2.34,0.24,-0.24,0.0,0,0,0,0,13h32m25.44s,203.105988,-42d28m31.0s,-42.475273,180.0,30.0,-30.0,0,173.1,1.38,-1.38,0.0,11.1,,0,V (Johnson),10.972,,0.0,5625.0,90.0,-90.0,0,1.04,0.04,-0.04,0.0,0.96,0.03,-0.03,0.0,12/1/2016,SuperWASP-South
773,Kepler-273,b,Kepler-273 b,Transit,0,2,2.936532,9e-06,-9e-06,0.0,0.037,,,0,,,,,,,,,,,,,,0.134,0.077,-0.077,0,,,,,0,1,0,1,19h25m12.53s,291.302209,+47d41m51.9s,47.697758,728.85,11.5,-11.5,0,728.85,11.5,-11.5,0.0,14.968,,0,Kepler-band,14.968,,0.0,5626.0,200.0,-200.0,0,,,,,0.81,0.46,-0.46,0.0,5/14/2014,Kepler
