pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
HD 15337,c,HD 15337 c,Transit,0,2,17.1784,0.0016,-0.0016,0,0.1268,0.0038,-0.0038,0,0.05,0.06,-0.04,0,0.213,0.011,-0.011,0,3.23,0.9,-0.72,0,0,0,0,1,02h27m28.38s,36.86824,-27d38m06.7s,-27.635206,44.87,0.07,-0.07,0,44.87,0.07,-0.07,0,9.088,0.018,0,V (Johnson),8.856,,0,5125,50,-50,0,0.9,0.03,-0.03,0,0.86,0.02,-0.02,0,5/16/2019,2.16,0.48,-0.45,0,Transiting Exoplanet Survey Satellite (TESS),22.28,0.03,-0.03,0,-3.8,0,0,0,5.1,K1 V,,0
WASP-89,b,WASP-89 b,Transit,0,1,3.3564227,0.0000025,-0.0000025,0,0.0427,0.0012,-0.0012,0,0.193,0.009,-0.009,0,1.04,0.04,-0.04,0,7,0.44,-0.44,0,0,0,0,0,20h55m35.99s,313.899962,-18d58m16.0s,-18.971106,293.38,2.69,-2.69,0,293.38,2.69,-2.69,0,13.1,,0,V (Johnson),12.989,,0,5130,90,-90,0,0.92,0.08,-0.08,0,0.88,0.03,-0.03,0,7/9/2015,848,13,-13,0,SuperWASP,3.41,0.03,-0.03,0,21.09,0.01,-0.01,0,5.3,K3,,0
HAT-P-52,b,HAT-P-52 b,Transit,0,1,2.7535953,0.0000094,-0.0000094,0,0.03694,0.00038,-0.00038,0,0.047,,,1,1.009,0.072,-0.072,0,0.98,0.21,-0.21,0,0,0,0,0,02h50m53.20s,42.721679,+29d01m20.6s,29.022396,385,21,-21,0,364.92,4.34,-4.34,0,14.068,0.02,0,V (Johnson),13.787,,0,5131,50,-50,0,0.89,0.03,-0.03,0,0.89,0.05,-0.05,0,11/19/2015,128.4,3.8,-3.8,0,HATNet,2.74,0.03,-0.03,0,61.5,0.1,-0.1,0,5.1,K1,,0
HATS-69,b,HATS-69 b,Transit,0,1,2.2252577,0.0000019,-0.0000019,0,0.03211,0.00014,-0.00019,0,0.519,,,0,0.945,0.022,-0.022,0,0.46,0.25,-0.25,0,0,0,0,0,19h17m11.3641s,289.29735,-60d53m30.0584s,-60.891683,420.3,3.2,-3.2,0,419.53,3.57,-3.57,0,13.945,0.01,0,V (Johnson),13.764,,0,5137,16,-16,0,0.89,0.01,-0.02,0,0.88,0.01,-0.01,0,1/17/2019,52,28,-28,0,HATSouth,2.38,0.02,-0.02,0,4.09,0.03,-0.03,0,,,,
NGTS-4,b,NGTS-4 b,Transit,0,1,1.3373508,0.000008,-0.000008,0,0.019,0.005,-0.005,0,0,,,0,0.284,0.023,-0.023,0,3.45,0.95,-0.95,0,0,0,0,0,05h58m23.76s,89.599,-30d48m42.49s,-30.811803,282.6,1.8,-1.8,0,282.84,1.83,-1.83,0,,,,,12.909,,0,5143,100,-100,0,0.75,0.02,-0.02,0,0.84,0.01,-0.01,0,5/16/2019,13.7,1.9,-1.9,0,Paranal Observatory,3.54,0.02,-0.02,0,111.2,0.2,-0.2,0,,,,
CoRoT-28,b,CoRoT-28 b,Transit,0,1,5.20851,0.00038,-0.00038,0,0.0603,0.005,-0.005,0,0.047,0.055,-0.038,0,0.955,0.066,-0.066,0,0.69,0.27,-0.27,0,0,0,0,0,18h34m45.20s,278.688338,+05d34m25.4s,5.57373,560,70,-70,0,783.18,14.95,-14.95,0,,,,,13.412,,0,5150,100,-100,0,1.01,0.14,-0.14,0,1.78,0.11,-0.11,0,4/16/2015,56.4,4.9,-4.9,0,CoRoT,1.28,0.02,-0.02,0,,,,,4.85,G8/9 IV,,0
Kepler-428,b,Kepler-428 b,Transit,0,1,3.52563254,0.00000015,-0.00000015,0,0.0433,0.0009,-0.0009,0,0.22,,,1,1.08,0.03,-0.03,0,1.02,0.15,-0.15,0,0,1,0,1,19h22m19.61s,290.581722,+40d34m38.6s,40.5774,720,25,-25,0,699.73,15.91,-15.91,0,15.405,0.016,0,V (Johnson),15.222,,0,5150,100,-100,0,0.87,0.05,-0.05,0,0.8,0.02,-0.02,0,10/3/2014,188,26,-26,0,Kepler,1.43,0.03,-0.03,0,-21.3,0.02,-0.02,0,5.1,K1 V,,0
WASP-23,b,WASP-23 b,Transit,0,1,2.9444256,0.0000011,-0.0000013,0,0.0376,0.0016,-0.0024,0,0.062,,,1,0.962,0.047,-0.056,0,,,,,0,0,0,0,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826,208.74,1.03,-1.03,0,208.74,1.03,-1.03,0,,,,,12.321,,0,5150,100,,0,0.78,0.13,,0,0.77,0.05,,0,5/14/2014,,,,,SuperWASP,4.79,0.02,-0.02,0,5.83,0.88,-0.88,0,,,,
KPS-1,b,KPS-1 b,Transit,0,1,1.706291,0.000059,-0.000059,0,0.0269,0.001,-0.001,0,0,,,0,1.03,0.13,-0.12,0,1.31,0.49,-0.36,0,0,0,0,0,11h00m40.18s,165.167404,+64d57m50.5s,64.96402,264.69,2.61,-2.61,0,264.69,2.61,-2.61,0,13.033,,0,V (Johnson),12.793,,0,5165,90,-90,0,0.89,0.09,-0.1,0,0.91,0.09,-0.08,0,4/26/2018,198.7,5.5,-5.5,0,Acton Sky Portal Observatory,3.78,0.04,-0.04,0,,,,,5.1,K1 V,,0
Kepler-425,b,Kepler-425 b,Transit,0,1,3.79701816,0.00000019,-0.00000019,0,0.0464,0.0008,-0.0008,0,0.33,,,1,0.978,0.022,-0.022,0,0.27,0.07,-0.07,0,0,1,0,1,19h21m25.92s,290.358009,+40d34m03.9s,40.567738,650,20,-20,0,658.75,11.1,-11.1,0,14.97,0.04,0,V (Johnson),14.73,,0,5170,70,-70,0,0.93,0.05,-0.05,0,0.86,0.02,-0.02,0,10/3/2014,34,10,-10,0,Kepler,1.52,0.03,-0.03,0,-45.4,0.01,-0.01,0,5.1,K1 V,,0
Kepler-75,b,Kepler-75 b,Transit,0,1,8.8849116,0.0000034,-0.0000034,0,0.0818,0.0012,-0.0012,0,0.57,0.01,-0.01,0,1.05,0.03,-0.03,0,11,0.8,-0.9,0,0,1,0,1,19h24m33.02s,291.137593,+36d34m38.6s,36.577386,855.5,19.1,-19.1,0,855.5,19.1,-19.1,0,15.264,,0,Kepler-band,15.179,,0,5200,100,-100,0,0.91,0.04,-0.04,0,0.89,0.02,-0.02,0,1/29/2015,1287,25,-25,0,Kepler,1.17,0.03,-0.03,0,-64.18,0.06,-0.06,0,5,K0 V,,0
WASP-144,b,WASP-144 b,Transit,0,1,2.2783152,0.0000013,-0.0000013,0,0.0316,0.0005,-0.0005,0,0,,,0,0.85,0.05,-0.05,0,0.95,0.2,-0.2,0,0,0,0,0,21h23m03.09s,320.762878,-40d02m54.4s,-40.048443,358.72,10.47,-10.47,0,358.72,10.47,-10.47,0,,,,,12.915,,0,5200,140,-140,0,0.81,0.04,-0.04,0,0.81,0.04,-0.04,0,10/26/2018,78,11,-11,0,SuperWASP-South,2.79,0.08,-0.08,0,16.11,0.01,-0.01,0,5.2,K2 V,,0
Qatar-4,b,Qatar-4 b,Transit,0,1,1.8053564,,,0,0.02803,0.00048,-0.00048,0,0,,,0,1.135,0.11,-0.11,0,5.1,1,-1,0,0,0,0,0,00h19m26.22s,4.859266,+44d01m39.5s,44.027641,332.17,2.9,-2.9,0,332.17,2.9,-2.9,0,13.6,,0,V (Johnson),13.411,,0,5215,50,-50,0,0.9,0.05,-0.05,0,0.85,0.06,-0.06,0,4/27/2017,1087,88,-88,0,Qatar,3.01,0.03,-0.03,0,-28.76,0.1,-0.1,0,5.1,K1 V,,0
HATS-2,b,HATS-2 b,Transit,0,1,1.354133,0.000001,-0.000001,0,0.023,0.0003,-0.0003,0,0,,,0,1.168,0.03,-0.03,0,1.05,0.14,-0.14,0,0,0,0,0,11h46m57.38s,176.739094,-22d33m46.8s,-22.562992,360,11,-11,0,345.3,3.68,-3.68,0,13.562,0.016,0,V (Johnson),13.342,,0,5227,95,-95,0,0.88,0.04,-0.04,0,0.9,0.02,-0.02,0,5/14/2014,268.9,29,-29,0,HATSouth,2.9,0.03,-0.03,0,,,,,5,K,,0
NGTS-8,b,NGTS-8 b,Transit,0,1,2.4997,0.00001,-0.00001,0,0.035,0.001,-0.001,0,0.01,0.014,-0.01,0,1.09,0.03,-0.03,0,0.89,0.08,-0.07,0,0,0,0,0,21h55m54.2s,328.975833,-14d04m05.85s,-14.068292,434.28,5.65,-5.65,0,434.28,5.65,-5.65,0,13.68,0.06,0,V (Johnson),13.495,,0,5241,50,-50,0,0.89,0.05,-0.04,0,0.98,0.02,-0.02,0,11/21/2019,149.95,3.56,-3.56,0,Paranal Observatory,2.3,0.03,-0.03,0,,,,,5,K0 V,,0
K2-27,b,K2-27 b,Transit,0,1,6.771315,0.000085,-0.000085,0,0.06702,0.00071,-0.00071,0,0.251,0.088,-0.088,0,0.4,0.021,-0.021,0,1.87,0.41,-0.41,0,0,0,1,0,11h26m03.64s,171.515167,+01d13m50.7s,1.230738,251.43,2.48,-2.48,0,251.43,2.48,-2.48,0,12.64,0.02,0,V (Johnson),12.453,,0,5248,60,-60,0,0.87,0.03,-0.02,0,0.89,0.04,-0.04,0,2/9/2017,11.8,1.8,-1.8,0,K2,3.98,0.04,-0.04,0,-37.77,0,0,0,,,,
CoRoT-29,b,CoRoT-29 b,Transit,0,1,2.85057,0.000006,-0.000006,0,0.0386,0.0059,-0.0059,0,0.082,0.081,-0.081,0,0.9,0.16,-0.16,0,1.45,0.74,-0.74,0,0,0,0,0,18h35m36.50s,278.902103,+06d28m46.7s,6.479651,765,50,-50,0,822.62,42.4,-42.4,0,,,,,15.239,,0,5260,100,-100,0,0.97,0.14,-0.14,0,0.9,0.12,-0.12,0,4/16/2015,125,17,-17,0,CoRoT,1.22,0.06,-0.06,0,,,,,5,K0 V,,0
WASP-140,b,WASP-140 b,Transit,0,1,2.2359835,0.0000008,-0.0000008,0,0.0323,0.0005,-0.0005,0,0.047,0.0035,-0.0035,0,1.44,0.42,-0.18,0,1.1,0.5,-0.5,0,0,0,0,0,04h01m32.55s,60.38562,-20d27m03.9s,-20.451092,180,30,-30,0,118,0.6,-0.6,0,11.1,,0,V (Johnson),10.82,,0,5260,100,-100,0,0.9,0.04,-0.04,0,0.87,0.04,-0.04,0,12/1/2016,403,3,-3,0,SuperWASP-South,8.47,0.04,-0.04,0,2.12,0,0,0,5,K0,,0
K2-31,b,K2-31 b,Transit,0,1,1.25785,0.000002,-0.000002,0,0.022,0.0018,-0.0018,0,0,,,0,1.06,0.35,-0.35,0,,,,,0,0,1,1,16h21m45.78s,245.44075,-23d32m52.3s,-23.547865,110.87,0.72,-0.72,0,110.87,0.72,-0.72,0,10.775,0.023,0,V (Johnson),10.537,,0,5280,70,-70,0,0.91,0.06,-0.06,0,0.78,0.07,-0.07,0,12/1/2016,350.9,1,-1,0,K2,9.02,0.06,-0.06,0,-4.75,0,0,0,4.7,G7 V,,0
HAT-P-44,b,HAT-P-44 b,Transit,0,2,4.301219,0.000019,-0.000019,0,0.0507,0.0007,-0.0007,0,0.044,0.052,-0.052,0,1.242,0.106,-0.051,0,0.23,0.04,-0.04,0,0,0,0,0,14h12m34.58s,213.144074,+47d00m52.9s,47.014687,363,31,-17,0,351.38,2.24,-2.24,0,,,,,12.973,,0,5295,100,-100,0,0.94,0.04,-0.04,0,0.95,0.08,-0.04,0,5/14/2014,45.9,3.6,-3.6,0,HATNet,2.85,0.02,-0.02,0,-33.45,0.05,-0.05,0,,,,
WASP-160 B,b,WASP-160 B b,Transit,0,1,3.7684952,0.0000035,-0.0000035,0,0.0452,0.0012,-0.0012,0,0,,,0,1.09,0.047,-0.041,0,0.284,0.052,-0.051,0,0,0,0,0,05h50m43.06s,87.67942,-27d37m23.4s,-27.623163,284,5,-5,0,290.74,2.04,-2.04,0,,,,,12.884,,0,5298,99,-99,0,0.87,0.07,-0.07,0,0.87,0.03,-0.03,0,11/1/2018,39.9,5.9,-6.1,0,SuperWASP-South,3.44,0.02,-0.02,0,-6.14,0,0,0,5,K0 V,,0
HAT-P-27,b,HAT-P-27 b,Transit,0,1,3.039577,0.000005,-0.000006,0,0.04,0.0008,-0.0008,0,0,,,0,1.02,0.07,-0.06,0,,,,0,0,0,0,1,14h51m04.18s,222.767436,+05d56m50.5s,5.947368,204,14,-14,0,200.31,1.45,-1.45,0,,,,,11.956,,0,5300,90,-90,0,0.94,0.04,-0.04,0,0.9,0.05,-0.04,0,2/1/2018,91.2,2,-2,0,HATNet,4.99,0.04,-0.04,0,-15.77,0.51,-0.51,0,4.8,G8,,0
WASP-162,b,WASP-162 b,Transit,0,1,9.62468,0.00001,-0.00001,0,0.0871,0.0013,-0.0013,0,0.434,0.005,-0.005,0,1,0.05,-0.05,0,6.9,0.8,-0.8,0,0,0,0,0,11h13m10.30s,168.292923,-17d39m28.0s,-17.657778,313.6,4.11,-4.11,0,313.6,4.11,-4.11,0,,,,,12.065,,0,5300,100,-100,0,0.95,0.04,-0.04,0,1.11,0.05,-0.05,0,10/26/2018,507,8,-8,0,SuperWASP-South,3.19,0.04,-0.04,0,16.82,0,0,0,5,K0,,0
HATS-5,b,HATS-5 b,Transit,0,1,4.763387,0.00001,-0.00001,0,0.0542,0.0006,-0.0006,0,0.019,0.019,-0.019,0,0.912,0.025,-0.025,0,0.39,0.04,-0.04,0,0,0,0,0,04h28m53.49s,67.222871,-21d28m54.9s,-21.481916,257,8,-8,0,248.14,1.74,-1.74,0,12.63,0.03,0,V (Johnson),12.429,,0,5304,50,-50,0,0.94,0.03,-0.03,0,0.87,0.02,-0.02,0,5/14/2014,30,1.4,-1.4,0,HATSouth,4.03,0.03,-0.03,0,5.65,1.34,-1.34,0,4,G,,0
Kepler-421,b,Kepler-421 b,Transit,0,1,704.1984,0.0016,-0.0016,0,1.219,0.089,-0.089,0,0.041,0.095,-0.034,0,0.371,0.017,-0.014,0,,,,,0,1,0,0,18h53m01.64s,283.256822,+45d05m16.0s,45.087776,320,20,-20,0,352.1,2.05,-2.05,0,13.354,,0,Kepler-band,13.348,,0,5308,50,-50,0,0.79,0.03,-0.03,0,0.76,0.03,-0.03,0,7/23/2014,,,,,Kepler,2.84,0.02,-0.02,0,,,,,4.95,G9/K0,,0
Kepler-46,b,Kepler-46 b,Transit,0,3,33.60134,0.00021,-0.0002,0,0.1968,0.0029,-0.0028,0,0.01,0.01,-0.01,0,0.808,0.042,-0.043,0,14,,,1,1,1,0,1,19h17m04.50s,289.268744,+42d36m15.0s,42.604176,794.54,17.48,-17.48,0,794.54,17.48,-17.48,0,15.262,,0,Kepler-band,15.255,,0,5309,200,-200,0,,,,,0.79,0.44,-0.44,0,5/14/2014,,,,,Kepler,1.26,0.03,-0.03,0,,,,,,,,
WASP-139,b,WASP-139 b,Transit,0,1,5.924262,0.000004,-0.000004,0,0.062,0.002,-0.002,0,0,,,0,0.8,0.05,-0.05,0,0.31,0.05,-0.05,0,0,0,0,0,03h18m14.93s,49.562229,-41d18m07.7s,-41.302147,230,40,-40,0,213.78,1.11,-1.11,0,12.4,,0,V (Johnson),12.271,,0,5310,90,-90,0,0.92,0.1,-0.1,0,0.8,0.04,-0.04,0,12/1/2016,14,1.4,-1.4,0,SuperWASP-South,4.68,0.02,-0.02,0,-13,0,0,0,5,K0,,0
HATS-15,b,HATS-15 b,Transit,0,1,1.74748753,0.00000094,-0.00000094,0,0.02712,0.00023,-0.00023,0,0.126,,,1,1.105,0.04,-0.04,0,1.97,0.24,-0.24,0,0,0,0,0,20h44m22.07s,311.091961,-19d26m15.0s,-19.43751,689,23,-23,0,1171.23,94.76,-94.76,0,14.774,0.01,0,V (Johnson),14.647,,0,5311,77,-77,0,0.87,0.02,-0.02,0,0.92,0.03,-0.03,0,6/23/2016,399,26,-26,0,HATSouth,0.85,0.07,-0.07,0,-54.15,0.02,-0.02,0,4.9,G9 V,,0
WASP-84,b,WASP-84 b,Transit,0,1,8.5234865,0.000007,-0.000007,0,0.0771,0.0012,-0.0012,0,0,,,0,0.942,0.022,-0.022,0,1.104,0.064,-0.064,0,0,0,0,0,08h44m25.70s,131.107099,+01d51m36.1s,1.860033,125,20,-20,0,100.88,0.49,-0.49,0,10.83,0.08,0,V (Johnson),10.575,,0,5314,88,-88,0,0.84,0.04,-0.04,0,0.75,0.01,-0.01,0,10/15/2014,77.4,2,-2,0,SuperWASP,9.91,0.05,-0.05,0,-11.58,0,0,0,5,K0,,0
TOI-125,b,TOI-125 b,Transit,0,3,4.65382,0.00033,-0.00031,0,0.05186,0.00086,-0.00077,0,0.194,0.041,-0.036,0,0.243,0.007,-0.007,0,2.57,0.33,-0.33,0,0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.675819,111.4,1.3,-1.2,0,111.41,0.44,-0.44,0,10.892,0.016,0,V (Johnson),10.718,,0,5320,39,-39,0,0.86,0.04,-0.04,0,0.85,0.01,-0.01,0,2/13/2020,4.11,0.36,-0.36,0,Transiting Exoplanet Survey Satellite (TESS),8.98,0.04,-0.04,0,11.06,0.01,-0.01,0,5,K0 V,,0
TOI-125,c,TOI-125 c,Transit,0,3,9.15059,0.0007,-0.00082,0,0.0814,0.0013,-0.0013,0,0.066,0.07,-0.047,0,0.246,0.009,-0.009,0,1.73,0.33,-0.33,0,0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.675819,111.4,1.3,-1.2,0,111.41,0.44,-0.44,0,10.892,0.016,0,V (Johnson),10.718,,0,5320,39,-39,0,0.86,0.04,-0.04,0,0.85,0.01,-0.01,0,2/13/2020,2.25,0.33,-0.33,0,Transiting Exoplanet Survey Satellite (TESS),8.98,0.04,-0.04,0,11.06,0.01,-0.01,0,5,K0 V,,0
TOI-125,d,TOI-125 d,Transit,0,3,19.98,0.005,-0.0056,0,0.137,0.0022,-0.0022,0,0.168,0.088,-0.062,0,0.261,0.015,-0.015,0,2.98,0.65,-0.52,0,0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.675819,111.4,1.3,-1.2,0,111.41,0.44,-0.44,0,10.892,0.016,0,V (Johnson),10.718,,0,5320,39,-39,0,0.86,0.04,-0.04,0,0.85,0.01,-0.01,0,2/13/2020,3.61,0.31,-0.31,0,Transiting Exoplanet Survey Satellite (TESS),8.98,0.04,-0.04,0,11.06,0.01,-0.01,0,5,K0 V,,0
HAT-P-38,b,HAT-P-38 b,Transit,0,1,4.640382,0.000032,-0.000032,0,0.0523,0.0009,-0.0009,0,0.067,0.047,-0.047,0,0.825,0.092,-0.063,0,0.59,0.16,-0.16,0,0,0,0,0,02h21m31.98s,35.383234,+32d14m46.1s,32.246151,249,26,-19,0,257.08,2.47,-2.47,0,12.557,0.094,0,V (Johnson),12.302,,0,5330,100,,0,0.89,0.04,,0,0.92,0.1,,0,5/14/2014,35.4,2.4,-2.4,0,HATNet,3.89,0.04,-0.04,0,-19.7,0.1,,0,4.5,G5,,0
Kepler-18,b,Kepler-18 b,Transit,0,3,3.504725,0.000028,-0.000028,0,0.0447,0.0006,-0.0006,0,0,,,0,0.178,0.009,-0.009,0,4.9,2.4,-2.4,0,1,1,0,1,19h52m19.07s,298.079439,+44d44m46.8s,44.746321,438.51,3.24,-3.24,0,438.51,3.24,-3.24,0,13.549,,0,Kepler-band,13.539,,0,5345,100,-100,0,0.97,0.04,-0.04,0,1.11,0.05,-0.05,0,5/14/2014,5.2,2.4,-2.4,0,Kepler,2.28,0.02,-0.02,0,,,,,,,,
Kepler-18,c,Kepler-18 c,Transit,0,3,7.64159,0.00003,-0.00003,0,0.0752,0.0011,-0.0011,0,0,,,0,0.49,0.023,-0.023,0,0.59,0.07,-0.07,0,1,1,0,1,19h52m19.07s,298.079439,+44d44m46.8s,44.746321,438.51,3.24,-3.24,0,438.51,3.24,-3.24,0,13.549,,0,Kepler-band,13.539,,0,5345,100,-100,0,0.97,0.04,-0.04,0,1.11,0.05,-0.05,0,3/5/2019,5.1,1.9,-1.9,0,Kepler,2.28,0.02,-0.02,0,,,,,,,,
Kepler-18,d,Kepler-18 d,Transit,0,3,14.85888,0.00004,-0.00004,0,0.1172,0.0017,-0.0017,0,0,,,0,0.623,0.029,-0.029,0,0.27,0.03,-0.03,0,1,1,0,1,19h52m19.07s,298.079439,+44d44m46.8s,44.746321,438.51,3.24,-3.24,0,438.51,3.24,-3.24,0,13.549,,0,Kepler-band,13.539,,0,5345,100,-100,0,0.97,0.04,-0.04,0,1.11,0.05,-0.05,0,5/14/2014,7.3,2.1,-2.1,0,Kepler,2.28,0.02,-0.02,0,,,,,,,,
HATS-14,b,HATS-14 b,Transit,0,1,2.7667641,0.0000027,-0.0000027,0,0.03815,0.00032,-0.00032,0,0.142,,,1,1.039,0.032,-0.022,0,1.191,0.098,-0.14,0,0,0,0,1,20h52m51.71s,313.215479,-25d41m14.4s,-25.687334,513,14,-14,0,520.51,9.32,-9.32,0,13.79,0.1,0,V (Johnson),13.771,,0,5346,60,-60,0,0.97,0.02,-0.02,0,0.93,0.02,-0.01,0,8/13/2015,158,10,-10,0,HATSouth,1.92,0.03,-0.03,0,30.19,0.01,-0.01,0,,,,
K2-29,b,K2-29 b,Transit,0,1,3.2588321,0.0000019,-0.0000019,0,0.04217,0.00024,-0.00024,0,0.066,0.022,-0.022,0,1.19,0.02,-0.02,0,0.53,0.04,-0.04,0,0,0,1,0,04h10m40.96s,62.670647,+24d24m07.4s,24.402042,179.39,1.31,-1.31,0,179.39,1.31,-1.31,0,12.526,0.044,0,V (Johnson),12.201,,0,5358,38,-38,0,0.94,0.02,-0.02,0,0.86,0.01,-0.01,0,3/24/2016,103.5,5.4,-5.4,0,K2,5.57,0.04,-0.04,0,32.88,0,0,0,4.7,G7 V,,0
K2-263,b,K2-263 b,Transit,0,1,50.818947,0.000094,-0.000094,0,0.2573,0.0029,-0.0029,0,0.14,,,1,0.215,0.011,-0.011,0,5.7,1.6,-1.4,0,0,0,1,0,08h38m43.77s,129.682388,+15d40m50.3s,15.680626,163.23,1.37,-1.37,0,163.23,1.37,-1.37,0,11.606,0.04,0,V (Johnson),11.405,,0,5368,44,-44,0,0.88,0.03,-0.03,0,0.85,0.02,-0.02,0,9/27/2018,2.82,0.58,-0.58,0,K2,6.13,0.05,-0.05,0,30,0,0,0,4.9,G9 V,,0
K2-138,b,K2-138 b,Transit,0,5,2.35322,0.00036,-0.00036,0,0.0338,0.00024,-0.00024,0,0.403,,,1,0.14,0.025,-0.015,0,,,,0,0,0,1,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183,17,-17,0,203.75,2.02,-2.02,0,12.21,0.03,0,V (Johnson),12.025,,0,5378,60,-60,0,0.93,0.06,-0.06,0,0.86,0.08,-0.08,0,1/11/2018,,,,0,K2,4.91,0.05,-0.05,0,1.17,0.56,-0.56,0,5.1,K1 V,,0
K2-138,c,K2-138 c,Transit,0,5,3.55987,0.00023,-0.00022,0,0.04454,0.00032,-0.00032,0,0.296,,,1,0.225,0.03,-0.014,0,,,,0,0,0,1,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183,17,-17,0,203.75,2.02,-2.02,0,12.21,0.03,0,V (Johnson),12.025,,0,5378,60,-60,0,0.93,0.06,-0.06,0,0.86,0.08,-0.08,0,1/11/2018,,,,0,K2,4.91,0.05,-0.05,0,1.17,0.56,-0.56,0,5.1,K1 V,,0
K2-138,d,K2-138 d,Transit,0,5,5.40478,0.00048,-0.00046,0,0.05883,0.00042,-0.00042,0,0.348,,,1,0.237,0.035,-0.016,0,,,,0,0,0,1,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183,17,-17,0,203.75,2.02,-2.02,0,12.21,0.03,0,V (Johnson),12.025,,0,5378,60,-60,0,0.93,0.06,-0.06,0,0.86,0.08,-0.08,0,1/11/2018,,,,0,K2,4.91,0.05,-0.05,0,1.17,0.56,-0.56,0,5.1,K1 V,,0
K2-138,e,K2-138 e,Transit,0,5,8.26144,0.00045,-0.00044,0,0.07807,0.00056,-0.00056,0,0.315,,,1,0.294,0.031,-0.016,0,,,,0,0,0,1,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183,17,-17,0,203.75,2.02,-2.02,0,12.21,0.03,0,V (Johnson),12.025,,0,5378,60,-60,0,0.93,0.06,-0.06,0,0.86,0.08,-0.08,0,1/11/2018,,,,0,K2,4.91,0.05,-0.05,0,1.17,0.56,-0.56,0,5.1,K1 V,,0
K2-138,f,K2-138 f,Transit,0,5,12.75759,0.00092,-0.00092,0,0.1043,0.00074,-0.00075,0,0.364,,,1,0.251,0.032,-0.017,0,,,,0,0,0,1,0,23h15m47.77s,348.949036,-10d50m58.9s,-10.849696,183,17,-17,0,203.75,2.02,-2.02,0,12.21,0.03,0,V (Johnson),12.025,,0,5378,60,-60,0,0.93,0.06,-0.06,0,0.86,0.08,-0.08,0,1/11/2018,,,,0,K2,4.91,0.05,-0.05,0,1.17,0.56,-0.56,0,5.1,K1 V,,0
HATS-34,b,HATS-34 b,Transit,0,1,2.1061607,0.0000047,-0.0000047,0,0.03166,0.00034,-0.00034,0,0.108,,,1,1.43,0.19,-0.19,0,0.4,0.19,-0.13,0,0,0,0,0,00h03m05.88s,0.774485,-62d28m09.6s,-62.469341,532,32,-32,0,516.43,3.98,-3.98,0,13.849,0.01,0,V (Johnson),13.679,,0,5380,73,-73,0,0.95,0.03,-0.03,0,0.98,0.05,-0.05,0,12/1/2016,152,11,-11,0,HATSouth,1.94,0.01,-0.01,0,17.74,0.01,-0.01,0,,,,
WASP-39,b,WASP-39 b,Transit,0,1,4.055259,0.000009,-0.000009,0,0.0486,0.0005,-0.0005,0,0,,,0,1.27,0.04,-0.04,0,0.186,0.027,-0.027,0,0,0,0,0,14h29m18.41s,217.326702,-03d26m40.3s,-3.444534,230,80,-80,0,215.29,1.75,-1.75,0,12.11,0.13,0,V (Johnson),11.887,,0,5400,150,,0,0.93,0.03,,0,0.9,0.02,,0,5/14/2014,,,,,SuperWASP,4.64,0.04,-0.04,0,-58.48,0,,0,,,,
WASP-4,b,WASP-4 b,Transit,0,1,1.33823147,0.00000002,-0.00000002,0,0.0226,0.0007,-0.0008,0,0,,,0,1.321,0.039,-0.039,0,,,,0,1,0,0,2,23h34m15.08s,353.562841,-42d03m41.1s,-42.061428,269.21,3.75,-3.75,0,269.21,3.75,-3.75,0,12.5,,0,V (Johnson),12.316,,0,5400,90,-90,0,0.86,0.08,-0.09,0,0.89,0.03,-0.03,0,8/15/2019,241.1,2.8,-3.1,0,SuperWASP,3.71,0.05,-0.05,0,57.73,0,0,0,4.7,G7 V,,0
