pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-1564,b,Kepler-1564 b,Transit,0,1,18.0540381,0.0001919,-0.0001919,0,,,,,,,,,,,,,,,,,,0.131,0.017,-0.012,0,,,,,0,1,0,1,19h22m20.67s,290.586124,+46d38m33.7s,46.642689,872,109.15,-56.91,0,933,19.8,-19.8,0,15.004,,0,Kepler-band,14.953,,0,5528,77.11,-90.36,0,0.93,0.04,-0.05,0,0.9,0.11,-0.05,0,5/10/2016,Kepler
K2-289,b,K2-289 b,Transit,0,1,13.156969,0.000047,-0.000051,0,0.107,0.001,-0.001,0,,,,0,88.48,0.07,-0.07,0,,,,0,,0.812,0.027,-0.027,0,,,,0,0,0,1,1,16h26m34.33s,246.643036,-15d47m32.6s,-15.792386,270.7,7.6,-7.1,0,276.47,2.1,-2.1,0,14.465,0.039,0,V (Johnson),13.794,,0,5529,77,-74,0,0.95,0.04,-0.05,0,1.02,0.03,-0.03,0,1/31/2019,Kepler
HIP 109600,b,HIP 109600 b,Radial Velocity,0,1,232.08,0.15,-0.15,0,0.706,0.016,-0.016,0,0.163,0.006,-0.006,0,,,,,2.68,0.12,-0.12,0,Msini,,,,,,,,,0,0,0,0,22h12m06.25s,333.026062,+29d03m56.9s,29.065811,58.6,3.2,-3.2,0,66.46,0.19,-0.19,0,9.16,0.02,0,V (Johnson),9.004,,0,5530,35,-35,0,0.87,0.06,-0.06,0,,,,,2/25/2016,Haute-Provence Observatory
Kepler-1438,b,Kepler-1438 b,Transit,0,1,2.31942009,0.00001702,-0.00001702,0,,,,,,,,,,,,,,,,,,0.084,0.017,-0.009,0,,,,,0,1,0,1,19h17m09.55s,289.289809,+40d40m54.0s,40.681665,866,171.03,-70.22,0,1191.44,63.02,-63.02,0,14.869,,0,Kepler-band,14.861,,0,5530,56.64,-67.02,0,0.97,0.05,-0.05,0,0.96,0.19,-0.07,0,5/10/2016,Kepler
K2-293,b,K2-293 b,Transit,0,1,13.1225,0.0011,-0.0012,0,,,,0,,,,0,88.8,0.8,-1.9,0,,,,0,,0.219,0.031,-0.022,0,,,,0,0,0,1,0,23h26m25.52s,351.606354,-06d01m40.4s,-6.027876,396.64,6.75,-6.75,0,396.64,6.75,-6.75,0,13.357,0.01,0,V (Johnson),13.161,,0,5532,78,-78,0,0.96,0.04,-0.03,0,0.95,0.09,-0.06,0,4/4/2019,Kepler
HD 100777,b,HD 100777 b,Radial Velocity,0,1,383.70001,1.2,-1.2,0,1.03,0.03,-0.03,0,0.36,0.02,-0.02,0,,,,0,1.03,0.04,-0.04,0,Msini,,,,0,,,,0,0,0,0,0,11h35m51.52s,173.964676,-04d45m20.5s,-4.755697,49.6,0.14,-0.14,0,49.6,0.14,-0.14,0,8.418,0.016,0,V (Johnson),8.239,,0,5533,3,-3,0,0.83,0.04,-0.04,0,1.04,0.02,-0.02,0,9/6/2018,La Silla Observatory
Kepler-1036,b,Kepler-1036 b,Transit,0,1,122.8808058,0.000709,-0.000709,0,,,,,,,,,,,,,,,,,,0.269,0.012,-0.047,0,,,,,1,1,0,1,19h40m43.59s,295.181638,+49d56m44.8s,49.945786,507,22.34,-20.21,0,496.44,3.89,-3.89,0,13.8,,0,Kepler-band,13.764,,0,5533,83.31,-69.58,0,0.95,0.03,-0.04,0,0.89,0.04,-0.03,0,5/10/2016,Kepler
Kepler-938,b,Kepler-938 b,Transit,0,1,52.6298417,0.0002898,-0.0002898,0,,,,,,,,,,,,,,,,,,0.198,0.022,-0.014,0,,,,,0,1,0,1,19h39m09.39s,294.789143,+46d59m02.4s,46.98399,861,94.09,-63.98,0,,,,,15.004,,0,Kepler-band,,,,5533,95.38,-107.5,0,0.92,0.05,-0.05,0,0.89,0.1,-0.06,0,5/10/2016,Kepler
HD 159868,b,HD 159868 b,Radial Velocity,0,2,1184.1,7.1,-7.1,0,2.32,0.14,-0.14,0,0.024,0.019,-0.019,0,,,,0,2.218,0.059,-0.059,0,Msini,,,,,,,,0,0,0,0,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,55.94,0.17,-0.17,0,55.94,0.17,-0.17,0,7.24,,0,V (Johnson),7.046,,0,5534,,,0,1.19,,,0,2.13,,,0,12/6/2018,Anglo-Australian Telescope
HD 159868,c,HD 159868 c,Radial Velocity,0,2,351,1.1,-1.1,0,1.032,0.064,-0.064,0,0.184,0.037,-0.037,0,,,,0,0.768,0.044,-0.044,0,Msini,,,,,,,,0,0,0,0,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,55.94,0.17,-0.17,0,55.94,0.17,-0.17,0,7.24,,0,V (Johnson),7.046,,0,5534,,,0,1.19,,,0,2.13,,,0,12/6/2018,Anglo-Australian Telescope
Kepler-548,b,Kepler-548 b,Transit,0,1,4.45419434,0.00000038,-0.00000038,0,,,,,,,,,,,,,,,,,,1.07,0.195,-0.098,0,,,,,0,1,0,1,19h59m37.42s,299.90591,+45d26m22.8s,45.439678,776,153.57,-80.61,0,768.17,13.48,-13.48,0,14.995,,0,Kepler-band,14.984,,0,5535,265.27,-230.38,0,0.93,0.09,-0.07,0,0.9,0.16,-0.08,0,5/10/2016,Kepler
Kepler-856,b,Kepler-856 b,Transit,0,1,8.02768059,0.00000201,-0.00000201,0,,,,,,,,,,,,,,,,,,0.83,0.112,-0.054,0,,,,,0,1,0,1,19h18m24.92s,289.603836,+46d18m53.8s,46.314953,1175,158.82,-78.49,0,1405.25,58.29,-58.29,0,15.57,,0,Kepler-band,15.557,,0,5535,69.55,-84.49,0,0.96,0.04,-0.04,0,0.93,0.12,-0.06,0,5/10/2016,Kepler
K2-261,b,K2-261 b,Transit,0,1,11.63344,0.00012,-0.00012,0,0.102,0.019,-0.02,0,0.39,0.15,-0.15,0,88.4,1.1,-1.9,0,0.223,0.031,-0.031,0,Mass,0.85,0.026,-0.022,0,0.483,0.076,-0.081,0,0,0,1,0,10h52m07.78s,163.032425,+00d29m36.1s,0.493352,214.58,1.97,-1.97,0,214.58,1.97,-1.97,0,10.612,0.059,0,V (Johnson),10.459,,0,5537,71,-71,0,1.1,0.01,-0.02,0,1.65,0.04,-0.04,0,8/16/2018,K2
HD 210277,b,HD 210277 b,Radial Velocity,0,1,442.19,0.5,-0.5,0,1.13,0.02,-0.02,0,0.48,0.02,-0.02,0,,,,0,1.29,0.05,-0.05,0,Msini,,,,0,,,,0,0,0,0,0,22h09m29.87s,332.374451,-07d32m55.2s,-7.548654,21.31,0.02,-0.02,0,21.31,0.02,-0.02,0,6.53,,0,V (Johnson),6.343,,0,5538,14,-14,0,1.01,0.05,-0.05,0,1.07,0.01,-0.01,0,9/6/2018,W. M. Keck Observatory
Kepler-1585,b,Kepler-1585 b,Transit,0,1,3.5827463,0.00001739,-0.00001739,0,,,,,,,,,,,,,,,,,,0.16,0.022,-0.014,0,,,,,0,1,0,1,19h44m38.16s,296.159005,+44d33m47.2s,44.563114,1269,166.19,-96.58,0,969.44,34.23,-34.23,0,15.965,,0,Kepler-band,15.977,,0,5538,111.3,-154.22,0,0.94,0.05,-0.05,0,0.91,0.12,-0.06,0,5/10/2016,Kepler
Kepler-406,b,Kepler-406 b,Transit,0,2,2.42629,,,0,,,,,,,,,,,,,0.02,0.004,-0.004,0,Mass,0.128,0.003,-0.003,0,11.82,2.7,-2.7,0,0,1,0,1,19h27m23.53s,291.848044,+44d58m05.6s,44.968224,367.86,3.42,-3.42,0,367.86,3.42,-3.42,0,12.52,,0,Kepler-band,12.49,,0,5538,75,-75,0,1.07,0.06,-0.06,0,1.07,0.02,-0.02,0,5/14/2014,Kepler
Kepler-406,c,Kepler-406 c,Transit,0,2,4.62332,,,0,,,,,,,,,,,,,0.009,0.006,-0.006,0,Mass,0.076,0.003,-0.003,0,24.39,16.13,-16.13,0,0,1,0,1,19h27m23.53s,291.848044,+44d58m05.6s,44.968224,367.86,3.42,-3.42,0,367.86,3.42,-3.42,0,12.52,,0,Kepler-band,12.49,,0,5538,75,-75,0,1.07,0.06,-0.06,0,1.07,0.02,-0.02,0,5/14/2014,Kepler
Kepler-723,b,Kepler-723 b,Transit,0,1,4.08227507,0.00000023,-0.00000023,0,,,,,,,,,,,,,,,,,,1.088,0.141,-0.07,0,,,,,0,1,0,1,18h59m19.31s,284.830468,+44d39m29.3s,44.658142,965,125.65,-67.84,0,1376.7,210.31,-210.31,0,15.198,,0,Kepler-band,15.201,,0,5539,75.49,-85.21,0,0.92,0.04,-0.05,0,0.89,0.12,-0.06,0,5/10/2016,Kepler
Kepler-941,b,Kepler-941 b,Transit,0,1,17.42395198,0.000083,-0.000083,0,,,,,,,,,,,,,,,,,,0.275,0.031,-0.054,0,,,,,0,1,0,1,19h37m18.33s,294.326356,+47d13m03.4s,47.217613,1105,129.33,-106.83,0,1122.42,40.43,-40.43,0,15.601,,0,Kepler-band,15.572,,0,5539,154.02,-104.04,0,0.89,0.06,-0.07,0,0.86,0.1,-0.08,0,5/10/2016,Kepler
Kepler-98,b,Kepler-98 b,Transit,0,1,1.54168,,,0,,,,,,,,,,,,,0.011,0.005,-0.005,0,Mass,0.178,0.02,-0.02,0,2.18,1.21,-1.21,0,0,1,0,1,19h02m38.80s,285.661662,+37d57m52.2s,37.964506,353.87,2.99,-2.99,0,353.87,2.99,-2.99,0,12.899,,0,Kepler-band,12.869,,0,5539,73,-73,0,0.99,0.06,-0.06,0,1.11,0.12,-0.12,0,5/14/2014,Kepler
GJ 3021,b,GJ 3021 b,Radial Velocity,0,1,133.71,0.2,-0.2,0,0.49,,,0,0.511,0.017,-0.017,0,,,,,3.37,0.09,-0.09,0,Msini,,,,,,,,,0,0,0,1,00h16m12.68s,4.052823,-79d51m04.3s,-79.851181,17.56,0.01,-0.01,0,17.56,0.01,-0.01,0,6.59,0,0,V (Johnson),6.394,,0,5540,75,-75,0,0.9,,,0,0.9,,,0,5/14/2014,La Silla Observatory
HD 38529,b,HD 38529 b,Radial Velocity,0,2,14.30944,0.0003,-0.0003,0,0.1294,0.0058,-0.0058,0,0.28,0.017,-0.017,0,,,,0,0.797,0.015,-0.015,0,Msini,,,,,,,,0,0,0,0,0,05h46m34.91s,86.64547,+01d10m05.5s,1.168193,42.41,0.11,-0.11,0,42.41,0.11,-0.11,0,5.95,,0,V (Johnson),5.733,,0,5541,,,0,1.41,,,0,2.56,,,0,12/6/2018,Multiple Observatories
HD 38529,c,HD 38529 c,Radial Velocity,0,2,2136.1,3.1,-3.1,0,3.64,0.16,-0.16,0,0.3407,0.0069,-0.0069,0,,,,0,12.99,0.15,-0.15,0,Msini,,,,,,,,0,0,0,0,0,05h46m34.91s,86.64547,+01d10m05.5s,1.168193,42.41,0.11,-0.11,0,42.41,0.11,-0.11,0,5.95,,0,V (Johnson),5.733,,0,5541,,,0,1.41,,,0,2.56,,,0,12/6/2018,Multiple Observatories
Kepler-1235,b,Kepler-1235 b,Transit,0,1,4.16055856,0.00002789,-0.00002789,0,,,,,,,,,,,,,,,,,,0.07,0.011,-0.005,0,,,,,0,1,0,1,18h59m36.72s,284.903015,+43d57m14.3s,43.95396,533,70.26,-37.27,0,549.17,4.46,-4.46,0,13.889,,0,Kepler-band,13.877,,0,5541,78.94,-83.29,0,0.93,0.04,-0.05,0,0.9,0.12,-0.06,0,5/10/2016,Kepler
Kepler-867,b,Kepler-867 b,Transit,0,1,150.242127,0.0006047,-0.0006047,0,,,,,,,,,,,,,,,,,,0.414,0.037,-0.027,0,,,,,0,1,0,1,19h09m08.48s,287.285313,+51d14m59.9s,51.249981,824,56.53,-41.6,0,1233.23,115.21,-115.21,0,14.827,,0,Kepler-band,14.885,,0,5541,61.72,-68.57,0,0.92,0.04,-0.04,0,0.91,0.06,-0.04,0,5/10/2016,Kepler
HATS-61,b,HATS-61 b,Transit,0,1,7.817953,0.000024,-0.000024,0,0.07908,0.00033,-0.00033,0,0.092,,,0,87.15,0.18,-0.18,0,3.4,0.14,-0.14,0,Mass,1.195,0.067,-0.067,0,2.47,0.44,-0.44,0,0,0,0,0,04h06m37.8676s,61.657782,-25d20m58.9560s,-25.34971,694,8.8,-8.8,0,693.41,8.91,-8.91,0,13.233,0.024,0,V (Johnson),13.068,,0,5542,21,-21,0,1.08,0.01,-0.01,0,1.66,0.02,-0.02,0,1/17/2019,HATSouth
Kepler-1128,b,Kepler-1128 b,Transit,0,1,61.6178167,0.0003337,-0.0003337,0,,,,,,,,,,,,,,,,,,0.326,0.047,-0.03,0,,,,,0,1,0,1,19h32m15.20s,293.063338,+39d24m12.4s,39.403444,1163,172.51,-90.56,0,1116.67,40.36,-40.36,0,15.722,,0,Kepler-band,15.686,,0,5543,95.27,-144.99,0,0.94,0.04,-0.05,0,0.91,0.13,-0.06,0,5/10/2016,Kepler
HD 217850,b,HD 217850 b,Radial Velocity,0,1,3501.3,2.1,-2.1,0,4.56,0.24,-0.24,0,0.7621,0.0019,-0.0019,0,,,,0,21.6,2.6,-2.6,0,Msini,,,,0,,,,0,0,0,0,0,23h02m36.67s,345.652771,+58d52m33.3s,58.875927,65.9,0.87,-0.87,0,65.9,0.87,-0.87,0,8.52,,0,V (Johnson),8.321,,0,5544,,,0,1.03,0.16,-0.16,0,1.21,0.06,-0.06,0,9/27/2018,W. M. Keck Observatory
HIP 14810,b,HIP 14810 b,Radial Velocity,0,3,6.673892,0.000008,-0.000008,0,0.0696,0.0044,-0.0044,0,0.14399,0.00087,-0.00087,0,,,,0,3.9,0.49,-0.49,0,Msini,,,,0,,,,0,0,0,0,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,0.11,-0.11,0,50.55,0.11,-0.11,0,8.52,,0,V (Johnson),8.333,,0,5544,,,0,1.01,0.19,-0.19,0,1.07,0.08,-0.08,0,9/27/2018,W. M. Keck Observatory
HIP 14810,c,HIP 14810 c,Radial Velocity,0,3,147.747,0.029,-0.029,0,0.549,0.034,-0.034,0,0.1566,0.0099,-0.0099,0,,,,0,1.31,0.18,-0.18,0,Msini,,,,0,,,,0,0,0,0,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,0.11,-0.11,0,50.55,0.11,-0.11,0,8.52,,0,V (Johnson),8.333,,0,5544,,,0,1.01,0.19,-0.19,0,1.07,0.08,-0.08,0,9/27/2018,W. M. Keck Observatory
HIP 14810,d,HIP 14810 d,Radial Velocity,0,3,981.8,6.9,-6.9,0,1.94,0.13,-0.13,0,0.185,0.035,-0.035,0,,,,0,0.59,0.1,-0.1,0,Msini,,,,0,,,,0,0,0,0,0,03h11m14.23s,47.809292,+21d05m50.5s,21.097359,50.55,0.11,-0.11,0,50.55,0.11,-0.11,0,8.52,,0,V (Johnson),8.333,,0,5544,,,0,1.01,0.19,-0.19,0,1.07,0.08,-0.08,0,9/27/2018,W. M. Keck Observatory
Kepler-112,b,Kepler-112 b,Transit,0,2,8.408878,0.00001,-0.00001,0,0.076,,,0,,,,,,,,,,,,,,0.211,0.051,-0.051,0,,,,,0,1,0,1,19h47m55.44s,296.981009,+43d12m35.1s,43.209751,520.9,4.32,-4.32,0,520.9,4.32,-4.32,0,13.771,,0,Kepler-band,13.766,,0,5544,148,-148,0,,,,,0.84,0.2,-0.2,0,5/14/2014,Kepler
Kepler-112,c,Kepler-112 c,Transit,0,2,28.574263,0.00006,-0.00006,0,0.172,,,0,,,,,,,,,,,,,,0.214,0.052,-0.052,0,,,,,0,1,0,1,19h47m55.44s,296.981009,+43d12m35.1s,43.209751,520.9,4.32,-4.32,0,520.9,4.32,-4.32,0,13.771,,0,Kepler-band,13.766,,0,5544,148,-148,0,,,,,0.84,0.2,-0.2,0,5/14/2014,Kepler
Kepler-1122,b,Kepler-1122 b,Transit,0,1,42.1917357,0.0002996,-0.0002996,0,,,,,,,,,,,,,,,,,,0.182,0.024,-0.012,0,,,,,0,1,0,1,19h13m07.33s,288.280535,+46d20m27.3s,46.340904,924,116.8,-62.62,0,1275.38,37.39,-37.39,0,15.06,,0,Kepler-band,15.102,,0,5544,73.22,-72.56,0,0.92,0.04,-0.05,0,0.89,0.11,-0.06,0,5/10/2016,Kepler
Kepler-19,b,Kepler-19 b,Transit,0,3,9.28716,0.00004,-0.00006,0,,,,,0.12,0.02,-0.02,0,,,,,0.02643,0.00503,-0.00472,0,Mass,,,,,,,,,1,1,0,1,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,219.95,0.98,-0.98,0,219.95,0.98,-0.98,0,11.898,,0,Kepler-band,11.876,,0,5544,20,-20,0,0.94,0.04,-0.04,0,0.86,0.02,-0.02,0,4/13/2017,Kepler
Kepler-19,c,Kepler-19 c,Transit Timing Variations,0,3,28.731,0.012,-0.005,0,,,,,0.21,0.05,-0.07,0,,,,,0.04122,0.0085,-0.0085,0,Mass,,,,,,,,,0,1,0,0,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,219.95,0.98,-0.98,0,219.95,0.98,-0.98,0,11.898,,0,Kepler-band,11.876,,0,5544,20,-20,0,0.94,0.04,-0.04,0,0.86,0.02,-0.02,0,4/13/2017,Kepler
Kepler-19,d,Kepler-19 d,Radial Velocity,0,3,62.95,0.04,-0.3,0,,,,,0.05,0.16,-0.01,0,,,,,0.07079,0.00378,-0.01762,0,Mass,,,,,,,,,0,1,0,0,19h21m41.00s,290.420839,+37d51m06.4s,37.851786,219.95,0.98,-0.98,0,219.95,0.98,-0.98,0,11.898,,0,Kepler-band,11.876,,0,5544,20,-20,0,0.94,0.04,-0.04,0,0.86,0.02,-0.02,0,4/13/2017,Roque de los Muchachos Observatory
KOI-217,b,KOI-217 b,Transit,0,1,3.90512,0.00005,-0.00005,0,0.0477,0.0007,-0.0007,0,0,,,0,89.8,0.2,-0.4,0,,,,,,1.11,0.02,-0.02,0,,,,,1,1,0,1,19h39m27.72s,294.865505,+46d17m09.1s,46.285854,800,,,0,939.21,17.96,-17.96,0,15.127,,0,Kepler-band,15.101,,0,5545,,,0,0.95,0.05,,0,0.86,0.02,,0,5/14/2014,Kepler
Kepler-1251,b,Kepler-1251 b,Transit,0,1,45.0904643,0.000463,-0.000463,0,,,,,,,,,,,,,,,,,,0.164,0.023,-0.012,0,,,,,0,1,0,1,19h28m27.64s,292.115153,+49d15m23.1s,49.256428,863,113.77,-63.8,0,925.92,22.54,-22.54,0,14.976,,0,Kepler-band,14.939,,0,5545,85.54,-95.15,0,0.92,0.05,-0.06,0,0.89,0.12,-0.06,0,5/10/2016,Kepler
Kepler-1578,b,Kepler-1578 b,Transit,0,1,1.45088691,0.00000695,-0.00000695,0,,,,,,,,,,,,,,,,,,0.093,0.01,-0.01,0,,,,,0,1,0,1,19h13m12.48s,288.302,+47d46m32.0s,47.775555,1016,102.56,-89.24,0,1096.87,40.92,-40.92,0,15.369,,0,Kepler-band,15.328,,0,5545,73.2,-74.33,0,0.9,0.05,-0.07,0,0.86,0.09,-0.07,0,5/10/2016,Kepler
WASP-41,b,WASP-41 b,Transit,0,2,3.0524,0.000001,-0.000001,0,,,,0,0,,,0,89.4,0.3,-0.3,0,0.85,0.11,-0.11,0,Mass,1.1,0.05,-0.05,0,,,,0,0,0,0,0,12h42m28.50s,190.618736,-30d38m23.5s,-30.63987,164.14,1.06,-1.06,0,164.14,1.06,-1.06,0,11.6,,0,V (Johnson),11.282,,0,5545,33,-33,0,0.81,0.15,-0.15,0,0.83,0.04,-0.04,0,4/26/2018,SuperWASP
WASP-41,c,WASP-41 c,Radial Velocity,0,2,421,2,-2,0,1.07,0.03,-0.03,0,0.294,0.024,-0.024,0,,,,,3.18,0.2,-0.2,0,Msini,,,,,,,,,0,0,0,0,12h42m28.50s,190.618736,-30d38m23.5s,-30.63987,164.14,1.06,-1.06,0,164.14,1.06,-1.06,0,11.6,,0,V (Johnson),11.282,,0,5545,33,-33,0,0.81,0.15,-0.15,0,0.83,0.04,-0.04,0,10/15/2015,La Silla Observatory
Kepler-1033,b,Kepler-1033 b,Transit,0,1,7.56052806,0.00002405,-0.00002405,0,,,,,,,,,,,,,,,,,,0.224,0.037,-0.016,0,,,,,0,1,0,1,18h55m22.83s,283.845142,+44d36m32.7s,44.609093,1425,230.34,-101.79,0,1518.2,89.03,-89.03,0,15.986,,0,Kepler-band,15.929,,0,5547,59.76,-66.49,0,0.94,0.04,-0.04,0,0.92,0.15,-0.06,0,5/10/2016,Kepler
Kepler-538,b,Kepler-538 b,Transit,0,1,81.73778,0.00013,-0.00013,0,0.4669,0.0087,-0.009,0,0.041,0.034,-0.029,0,89.73,0.14,-0.06,0,0.03335,0.00787,-0.00755,0,Mass,0.198,0.004,-0.003,0,5.4,1.3,-1.3,0,0,1,0,2,19h49m56.86s,297.486901,+49d37m24.4s,49.623455,156.66,0.71,-0.69,0,156.66,0.71,-0.71,0,11.195,,0,Kepler-band,11.165,,0,5547,50,-50,0,0.89,0.05,-0.04,0,0.87,0.01,-0.01,0,9/26/2019,Kepler
K2-169,b,K2-169 b,Transit,0,1,6.380803,0.000778,-0.000699,0,,,,,,,,,87.837,1.575,-3.587,0,,,,,,0.114,0.01,-0.007,0,,,,,0,0,1,0,22h28m10.63s,337.044281,-14d35m57.8s,-14.599381,237.35,4.63,-4.63,0,237.35,4.63,-4.63,0,12.229,0.06,0,V (Johnson),12.006,,0,5548,50,-50,0,0.99,0.03,-0.03,0,0.92,0.05,-0.03,0,2/15/2018,K2
Kepler-1310,b,Kepler-1310 b,Transit,0,1,0.67933627,0.00000072,-0.00000072,0,,,,,,,,,,,,,,,,,,0.128,0.014,-0.011,0,,,,,0,1,0,1,18h55m40.81s,283.920035,+40d44m24.4s,40.740123,583,62.38,-50.12,0,578.63,6.85,-6.85,0,14.159,,0,Kepler-band,14.122,,0,5549,136.6,-124.53,0,0.91,0.05,-0.06,0,0.88,0.1,-0.07,0,5/10/2016,Kepler
Kepler-587,b,Kepler-587 b,Transit,0,1,10.94027841,0.00002949,-0.00002949,0,,,,,,,,,,,,,,,,,,0.199,0.057,-0.015,0,,,,,0,1,0,1,19h14m40.97s,288.67069,+47d23m56.9s,47.399143,852,118.2,-66.23,0,806.12,12.4,-12.4,0,14.909,,0,Kepler-band,14.866,,0,5549,77.03,-70.06,0,0.92,0.04,-0.05,0,0.89,0.12,-0.06,0,5/10/2016,Kepler
Kepler-1139,b,Kepler-1139 b,Transit,0,1,0.81316672,0.00000125,-0.00000125,0,,,,,,,,,,,,,,,,,,0.106,0.015,-0.007,0,,,,,0,1,0,1,19h11m46.95s,287.945617,+39d13m50.0s,39.230568,555,77.61,-42.22,0,502.3,4.99,-4.99,0,14.113,,0,Kepler-band,14.135,,0,5550,105.36,-153.89,0,0.94,0.04,-0.05,0,0.91,0.12,-0.06,0,5/10/2016,Kepler
Kepler-1325,b,Kepler-1325 b,Transit,0,1,33.8786838,0.0002334,-0.0002334,0,,,,,,,,,,,,,,,,,,0.255,0.036,-0.042,0,,,,,0,1,0,1,19h00m04.13s,285.017227,+42d05m07.4s,42.085384,955,136.72,-71.35,0,1001.21,22.66,-22.66,0,15.16,,0,Kepler-band,15.129,,0,5550,82.37,-93.24,0,0.93,0.04,-0.05,0,0.91,0.13,-0.06,0,5/10/2016,Kepler
Kepler-1570,b,Kepler-1570 b,Transit,0,1,26.548955,0.0003047,-0.0003047,0,,,,,,,,,,,,,,,,,,0.095,0.017,-0.009,0,,,,,0,1,0,1,19h59m26.84s,299.861833,+45d49m38.5s,45.827354,463,86.81,-47.24,0,943.83,14.68,-14.68,0,13.961,,0,Kepler-band,13.97,,0,5550,289.64,-239.62,0,0.92,0.09,-0.07,0,0.89,0.15,-0.08,0,5/10/2016,Kepler
WASP-63,b,WASP-63 b,Transit,0,1,4.37808,0.000006,-0.000006,0,,,,0,0,,,0,87.8,1.3,-1.3,0,0.37,0.09,-0.09,0,Mass,1.41,0.14,-0.14,0,,,,0,0,0,0,0,06h17m20.74s,94.336431,-38d19m23.7s,-38.323257,293.13,2.04,-2.04,0,293.13,2.04,-2.04,0,11.2,,0,V (Johnson),10.919,,0,5550,100,-100,0,1.28,0.42,-0.42,0,1.86,0.19,-0.19,0,4/26/2018,SuperWASP
Kepler-256,b,Kepler-256 b,Transit,0,4,1.620493,0.000009,-0.000009,0,0.027,,,0,,,,,,,,,,,,,,0.142,0.035,-0.035,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/2014,Kepler
Kepler-256,c,Kepler-256 c,Transit,0,4,3.38802,0.000016,-0.000016,0,0.045,,,0,,,,,,,,,,,,,,0.192,0.047,-0.047,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/2014,Kepler
Kepler-256,d,Kepler-256 d,Transit,0,4,5.839172,0.000031,-0.000031,0,0.064,,,0,,,,,,,,,,,,,,0.221,0.056,-0.056,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/2014,Kepler
Kepler-256,e,Kepler-256 e,Transit,0,4,10.681572,0.000066,-0.000066,0,0.096,,,0,,,,,,,,,,,,,,0.21,0.052,-0.052,0,,,,,0,1,0,1,19h30m19.31s,292.580445,+46d05m50.6s,46.097389,1057.36,24.9,-24.9,0,1057.36,24.9,-24.9,0,15.065,,0,Kepler-band,15.015,,0,5551,111,-111,0,,,,,1.3,0.32,-0.32,0,5/14/2014,Kepler
HD 190360,b,HD 190360 b,Radial Velocity,0,2,2915.03687,29,-29,0,3.97,0.07,-0.07,0,0.31,0.02,-0.02,0,,,,0,1.54,0.08,-0.08,0,Msini,,,,0,,,,0,0,0,0,1,20h03m37.40s,300.905853,+29d53m48.5s,29.896805,16.01,0.02,-0.02,0,16.01,0.02,-0.02,0,5.73,,0,V (Johnson),5.534,,0,5552,11,-11,0,0.99,0.08,-0.08,0,1.14,0.02,-0.02,0,9/6/2018,Haute-Provence Observatory
